Index,Type,Location,Country,Latitude,Longitude,Recorded_Lat,Recorded_Lng,Address,Country_Code
175,no lat/lng entered / incorrect lat/lng - geocoded location,Valle De Magdalena (3),Colombia,0.0,0.0,10.717347,-73.6220434,"Valle de Mamancanaca, Magdalena, Colombia",COL
176,no lat/lng entered / incorrect lat/lng - geocoded location,Valle De Magdalena (4),Colombia,0.0,0.0,3.5378217,-76.2976028,"Flota Magdalena S.A., Calle 42, 763531, Calle 42, Palmira, Valle del Cauca, Colombia",COL
177,no lat/lng entered / incorrect lat/lng - geocoded location,Valle Del Cauca,Colombia,0.0,0.0,4.063969999999999,-76.12337981939545,"Valle del Cauca, Colombia",COL
178,no lat/lng entered / incorrect lat/lng - geocoded location,Venecia,Colombia,0.0,0.0,5.9458914,-75.77586492822118,"Venecia, Antioquia, Colombia",COL
179,no lat/lng entered / incorrect lat/lng - geocoded location,Villavicencio,Colombia,0.0,0.0,4.1315113,-73.6206667,"Villavicencio, 500005, Villavicencio, Meta, Colombia",COL
180,no lat/lng entered / incorrect lat/lng - geocoded location,Villavo,Colombia,0.0,0.0,4.5066393,-74.1129318,"Salida para Villavo en Yomasa, Avenida Boyacá, 110541, Avenida Boyacá, Usme, Bogota Capital District, Colombia",COL
181,no lat/lng entered / incorrect lat/lng - geocoded location,Yotoco-valle Del Cauca,Colombia,0.0,0.0,3.89766105,-76.387873049896,"Yotoco, Valle del Cauca, Colombia",COL
182,no lat/lng entered / incorrect lat/lng - geocoded location,Congo,Congo,0.0,0.0,-0.7264327,15.6419155,"Congo-Brazzaville, Republic of the Congo",COG
183,correct location data,Odziba,Congo,-3.55,15.516666,-3.55,15.516666,"Odziba, Congo",COG
184,no lat/lng entered / incorrect lat/lng - geocoded location,Tshibati,Congo,0.0,0.0,-0.7264327,15.6419155,"Congo-Brazzaville, Republic of the Congo",COG
185,correct location data,"Ca╤as, Guanacaste",Costa Rica,10.43,-85.1,10.43,-85.1,"Ca╤as, Guanacaste, Costa Rica",CRI
186,no lat/lng entered / incorrect lat/lng - geocoded location,Costa Rica,Costa Rica,0.0,0.0,10.2735633,-84.0739102,"Costa Rica, Costa Rica",CRI
187,no lat/lng entered / incorrect lat/lng - geocoded location,"El Aguila, Pejibaye",Costa Rica,0.0,0.0,9.1194544,-83.5303297,"Río Águila, 11907, Pejibaye, Provincia San José, Costa Rica",CRI
188,no lat/lng entered / incorrect lat/lng - geocoded location,"El Parque, Los Chiles",Costa Rica,0.0,0.0,10.89066895,-84.78596013649482,"Parque de Caño Negro, 21402, Caño Negro, Provincia Alajuela, Costa Rica",CRI
189,no lat/lng entered / incorrect lat/lng - geocoded location,"El Progreso, Pejibaye",Costa Rica,0.0,0.0,10.7306671,-84.915083,"El Progreso, 21504, Provincia Alajuela, Costa Rica",CRI
190,no lat/lng entered / incorrect lat/lng - geocoded location,Guagaral,Costa Rica,11.69527,-85.78125,9.0749483,-83.511078,"Guagaral de Buenos Aires, Provincia Puntarenas, Costa Rica",CRI
191,correct location data,Guanacaste,Costa Rica,10.35,-85.13,10.35,-85.13,"Guanacaste, Costa Rica",CRI
192,no lat/lng entered / incorrect lat/lng - geocoded location,Las Ca╤as,Costa Rica,0.0,0.0,10.27969975,-84.95930039143778,"Parque Central de Las Juntas, 50701, Las Juntas, Provincia Guanacaste, Costa Rica",CRI
193,no lat/lng entered / incorrect lat/lng - geocoded location,Pejibaye De Perez Zeledon,Costa Rica,0.0,0.0,9.16834465,-83.5713993251368,"Cementerio de Pejibaye, 11907, Pejibaye, Provincia San José, Costa Rica",CRI
194,correct location data,"San Jose, Costa Rica",Costa Rica,9.98,-84.07,9.98,-84.07,"San Jose, Costa Rica, Costa Rica",CRI
195,no lat/lng entered / incorrect lat/lng - geocoded location,Upala,Costa Rica,0.0,0.0,10.8838931,-85.14527533051114,"Cantón Upala, Provincia Alajuela, Costa Rica",CRI
196,no lat/lng entered / incorrect lat/lng - geocoded location,Upala Pueblo Nuevo,Costa Rica,0.0,0.0,10.9710491,-85.1232129,"Barrio Pueblo Nuevo, Provincia Alajuela, Costa Rica",CRI
197,no lat/lng entered / incorrect lat/lng - geocoded location,"Veracruz, Pejibaye",Costa Rica,0.0,0.0,9.1604954,-83.5693607,"Pejibaye, 11907, Provincia San José, Costa Rica",CRI
198,correct location data,Badikaha,Côte d'Ivoire,8.0,-5.0,8.0,-5.0,"Badikaha, Côte d'Ivoire",CIV
199,correct location data,Bouake,Côte d'Ivoire,7.68,-5.03,7.68,-5.03,"Bouake, Côte d'Ivoire",CIV
200,correct location data,Ferkessedougou,Côte d'Ivoire,9.58,-5.23,9.58,-5.23,"Ferkessedougou, Côte d'Ivoire",CIV
201,correct location data,Sinematiali,Côte d'Ivoire,9.62,-3.07,9.62,-3.07,"Sinematiali, Côte d'Ivoire",CIV
202,correct location data,Touba,Côte d'Ivoire,8.366666,-7.7,8.366666,-7.7,"Touba, Côte d'Ivoire",CIV
203,correct location data,Warda/adrao-mbe,Côte d'Ivoire,7.866666,-5.1,7.866666,-5.1,"Warda/adrao-mbe, Côte d'Ivoire",CIV
204,no lat/lng entered / incorrect lat/lng - geocoded location,Alquizar,Cuba,23.83,-82.52,22.7664656,-82.60529356062673,"Alquízar, Artemisa, Cuba",CUB
205,no lat/lng entered / incorrect lat/lng - geocoded location,Tomeguin,Cuba,23.85,-82.52,23.0131338,-80.8328748,"Cuba, Cuba",CUB
206,correct location data,Bani,Dominican Republic,18.32,-70.35,18.32,-70.35,"Bani, Dominican Republic",DOM
207,no lat/lng entered / incorrect lat/lng - geocoded location,Ecuador,Ecuador,0.0,0.0,-1.3397668,-79.3666965,"Ecuador, Ecuador",ECU
208,no lat/lng entered / incorrect lat/lng - geocoded location,La Virginia Quevedo,Ecuador,0.0,0.0,-1.0465244,-79.4895278,"La Virginia, 120305, Los Ríos, Ecuador",ECU
209,no lat/lng entered / incorrect lat/lng - geocoded location,Lodana,Ecuador,0.0,0.0,-1.1786654,-80.384962,"Lodana, Manabí, Ecuador",ECU
210,correct location data,Los Rios,Ecuador,-1.1,-79.48,-1.1,-79.48,"Los Rios, Ecuador",ECU
211,no lat/lng entered / incorrect lat/lng - geocoded location,Organos,Ecuador,0.0,0.0,-1.3397668,-79.3666965,"Ecuador, Ecuador",ECU
212,correct location data,Pichilingue,Ecuador,-1.1,-79.48,-1.1,-79.48,"Pichilingue, Ecuador",ECU
213,no lat/lng entered / incorrect lat/lng - geocoded location,Pindal,Ecuador,0.0,0.0,-4.10051445,-80.13880820830161,"Cantón Pindal, Loja, Ecuador",ECU
214,correct location data,Porto Viejo,Ecuador,-1.07,-80.43,-1.07,-80.43,"Porto Viejo, Ecuador",ECU
215,correct location data,Porto Viejo (2),Ecuador,-1.12,-80.47,-1.12,-80.47,"Porto Viejo (2), Ecuador",ECU
216,correct location data,Gemmeiza,Egypt,30.72,31.12,30.72,31.12,"Gemmeiza, Egypt",EGY
217,no lat/lng entered / incorrect lat/lng - geocoded location,Giza,Egypt,0.0,0.0,30.0170059,31.2134513,"Giza, 12541, Giza Governorate, Egypt",EGY
218,correct location data,Nubaria,Egypt,31.0,30.5,31.0,30.5,"Nubaria, Egypt",EGY
219,correct location data,Sakha,Egypt,31.12,30.95,31.12,30.95,"Sakha, Egypt",EGY
220,correct location data,Sids,Egypt,28.93,30.98,28.93,30.98,"Sids, Egypt",EGY
221,correct location data,Ahuachapan,El Salvador,13.92,-89.85,13.92,-89.85,"Ahuachapan, El Salvador",SLV
222,no lat/lng entered / incorrect lat/lng - geocoded location,Apastepeque,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
223,no lat/lng entered / incorrect lat/lng - geocoded location,"Barrio Nuevo, La Paz",El Salvador,0.0,0.0,13.5622223,-89.1150024,"Autopista a Aeropuerto Internacional El Salvador, Departamento de La Paz, El Salvador",SLV
224,no lat/lng entered / incorrect lat/lng - geocoded location,Chalchahuapa,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
225,no lat/lng entered / incorrect lat/lng - geocoded location,Cuhisnuat,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
226,no lat/lng entered / incorrect lat/lng - geocoded location,El Coyalito,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
227,no lat/lng entered / incorrect lat/lng - geocoded location,Jiquilisco,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
228,no lat/lng entered / incorrect lat/lng - geocoded location,"Jocoro, Morazan",El Salvador,0.0,0.0,13.6993111,-89.19031923357137,"Plaza Morazán, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",SLV
229,no lat/lng entered / incorrect lat/lng - geocoded location,"Jucuapa, Usulutan",El Salvador,0.0,0.0,13.191240050000001,-88.36871601380577,"Isla El Platanar, Jucuarán, Departamento de Usulután, El Salvador",SLV
230,no lat/lng entered / incorrect lat/lng - geocoded location,La Libertad,El Salvador,0.0,0.0,13.67551125,-89.24383353889507,"MCormick El Salvador, 1114, Antiguo Cuscatlán, Departamento de La Libertad, El Salvador",SLV
231,no lat/lng entered / incorrect lat/lng - geocoded location,Lomas De Santiago,El Salvador,0.0,0.0,13.8300527,-89.3809173,"Quebrada El Zapote, Departamento de La Libertad, El Salvador",SLV
232,no lat/lng entered / incorrect lat/lng - geocoded location,"Nacimiento, La Union",El Salvador,0.0,0.0,13.2003965,-87.71245064931787,"Cantón El Salvador, Departamento de La Unión, El Salvador",SLV
233,no lat/lng entered / incorrect lat/lng - geocoded location,Nahuilingo,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
234,no lat/lng entered / incorrect lat/lng - geocoded location,"Quelepa, San Miguel",El Salvador,0.0,0.0,13.4677996,-88.1926121,"Pasaje El Salvador, San Miguel, Departamento de San Miguel, El Salvador",SLV
235,no lat/lng entered / incorrect lat/lng - geocoded location,San Mauricio,El Salvador,0.0,0.0,13.7338605,-89.22964259059421,"Cancha El Milagro, CP 1102, Residencial Monte Bello, Departamento de San Salvador, El Salvador",SLV
236,no lat/lng entered / incorrect lat/lng - geocoded location,"San Pedro Puxtla, Ahuachapan",El Salvador,0.0,0.0,13.7424589,-89.8140037,"Escuela El Cortez, San Pedro Puxtla, Departamento de Ahuachapán, El Salvador",SLV
237,no lat/lng entered / incorrect lat/lng - geocoded location,San Vicente,El Salvador,0.0,0.0,13.6977668,-89.18805,"Calle Presbiterio Vicente Aguilar, CP 1102, San Salvador, Departamento de San Salvador, El Salvador",SLV
238,correct location data,Santa Cruz (2),El Salvador,13.33,-88.83,13.33,-88.83,"Santa Cruz (2), El Salvador",SLV
239,correct location data,"Santa Cruz, El Salvador",El Salvador,13.33,-88.83,13.33,-88.83,"Santa Cruz, El Salvador, El Salvador",SLV
240,no lat/lng entered / incorrect lat/lng - geocoded location,"Suchitoto, Cuscatlan",El Salvador,0.0,0.0,13.934355199999999,-89.02801160200242,"Plataforma Global El Salvador, 39, 2a Avenida Sur, 2a Avenida Sur, Suchitoto, Departamento de Cuscatlán, El Salvador",SLV
241,no lat/lng entered / incorrect lat/lng - geocoded location,Tenancingo,El Salvador,0.0,0.0,13.8000382,-88.9140683,"El Salvador, El Salvador",SLV
242,no lat/lng entered / incorrect lat/lng - geocoded location,"Uluazapa, La Union",El Salvador,0.0,0.0,13.2003965,-87.71245064931787,"Cantón El Salvador, Departamento de La Unión, El Salvador",SLV
243,correct location data,Halhale,Eritrea,15.0,39.0,15.0,39.0,"Halhale, Eritrea",ERI
244,correct location data,Shambiko,Eritrea,14.92,37.83,14.92,37.83,"Shambiko, Eritrea",ERI
245,correct location data,Pontevedra,Spain,40.9799,-2.10938,40.9799,-2.10938,"Pontevedra, Spain",ESP
246,correct location data,Adet,Ethiopia,11.27,37.48,11.27,37.48,"Adet, Ethiopia",ETH
247,correct location data,Alemaya,Ethiopia,9.5,41.95,9.5,41.95,"Alemaya, Ethiopia",ETH
248,correct location data,Ambo,Ethiopia,8.96,38.857,8.96,38.857,"Ambo, Ethiopia",ETH
249,correct location data,Awassa,Ethiopia,7.05,38.47,7.05,38.47,"Awassa, Ethiopia",ETH
250,correct location data,Awassa (2),Ethiopia,7.08,38.48,7.08,38.48,"Awassa (2), Ethiopia",ETH
251,correct location data,Bako,Ethiopia,9.1,37.15,9.1,37.15,"Bako, Ethiopia",ETH
252,correct location data,Bako (2),Ethiopia,5.85,37.08,5.85,37.08,"Bako (2), Ethiopia",ETH
253,correct location data,Ethiopia,Ethiopia,7.71099,42.53906,7.71099,42.53906,"Ethiopia, Ethiopia",ETH
254,no lat/lng entered / incorrect lat/lng - geocoded location,Haramaya,Ethiopia,0.0,0.0,9.41467595,42.03515001516861,"Haramaya University, Didimtu, Harari Region, Ethiopia",ETH
255,correct location data,Holetta,Ethiopia,9.05,38.5,9.05,38.5,"Holetta, Ethiopia",ETH
256,correct location data,Jimma,Ethiopia,7.67,36.83,7.67,36.83,"Jimma, Ethiopia",ETH
257,no lat/lng entered / incorrect lat/lng - geocoded location,Kitale-ws,Ethiopia,1.01666998863,34.9833297729,12.91667,39.56666,"Kitare, Tigray Region, Ethiopia",ETH
258,correct location data,Kokate,Ethiopia,10.7853002548,38.0278015137,10.7853002548,38.0278015137,"Kokate, Ethiopia",ETH
259,correct location data,Kulumsa,Ethiopia,8.0,39.15,8.0,39.15,"Kulumsa, Ethiopia",ETH
260,correct location data,Melkasa,Ethiopia,8.4,39.33,8.4,39.33,"Melkasa, Ethiopia",ETH
261,correct location data,Mieso,Ethiopia,9.33,41.18,9.33,41.18,"Mieso, Ethiopia",ETH
262,correct location data,Nazareth,Ethiopia,8.5,39.5,8.5,39.5,"Nazareth, Ethiopia",ETH
263,correct location data,Nazret,Ethiopia,8.5239,39.2582,8.5239,39.2582,"Nazret, Ethiopia",ETH
264,correct location data,Pawe,Ethiopia,11.23,38.0,11.23,38.0,"Pawe, Ethiopia",ETH
265,no lat/lng entered / incorrect lat/lng - geocoded location,Ws,Ethiopia,0.0,0.0,10.2116702,38.6521203,"Ethiopia, Ethiopia",ETH
266,correct location data,Ziway,Ethiopia,8.0,38.83,8.0,38.83,"Ziway, Ethiopia",ETH
267,no lat/lng entered / incorrect lat/lng - geocoded location,Dobuleni Research Station,Fiji,0.0,0.0,-16.7056525,-179.9082564,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",FJI
268,no lat/lng entered / incorrect lat/lng - geocoded location,Koronnia Research Station,Fiji,0.0,0.0,-16.7056525,-179.9082564,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",FJI
269,no lat/lng entered / incorrect lat/lng - geocoded location,Legalega Research Station,Fiji,0.0,0.0,-16.7056525,-179.9082564,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",FJI
270,no lat/lng entered / incorrect lat/lng - geocoded location,Sigatoka Research Station,Fiji,0.0,0.0,-16.7056525,-179.9082564,"Mua Research Station, West Coast Road, West Coast Road, Matei, Northern, Fiji",FJI
271,no lat/lng entered / incorrect lat/lng - geocoded location,Tserovani,Georgia,0.0,0.0,41.894183,44.6744183,"Tserovani, Mtskheta-Mtianeti, Georgia",GEO
272,correct location data,Damongo,Ghana,9.066666,-1.816666,9.066666,-1.816666,"Damongo, Ghana",GHA
273,correct location data,Ejura,Ghana,7.383333,-1.366666,7.383333,-1.366666,"Ejura, Ghana",GHA
274,correct location data,Fumesua,Ghana,6.75,-1.583333,6.75,-1.583333,"Fumesua, Ghana",GHA
275,correct location data,Kwadaso,Ghana,6.75,-1.58,6.75,-1.58,"Kwadaso, Ghana",GHA
276,correct location data,Nyankpala,Ghana,9.42,-0.97,9.42,-0.97,"Nyankpala, Ghana",GHA
277,correct location data,Pokuase,Ghana,5.683333,-0.283333,5.683333,-0.283333,"Pokuase, Ghana",GHA
278,"entered (lat, -lng)",Tamale,Ghana,9.3972,0.8329,9.3972,-0.8329,"Tamale, Ghana",GHA
279,correct location data,Thessaloniki,Greece,40.55,23.0,40.55,23.0,"Thessaloniki, Greece",GRC
280,no lat/lng entered / incorrect lat/lng - geocoded location,Thessaloniki-kentriko,Greece,39.09596,23.37891,40.6370053,22.9365145,"Kentriko Thessalonikis, 1, Leondos Sofou, 54626, Leondos Sofou, Thessaloniki, Macedonia - Thrace, Greece",GRC
281,correct location data,"Barcenas, Villa Nuev",Guatemala,14.5467,-90.62283,14.5467,-90.62283,"Barcenas, Villa Nuev, Guatemala",GTM
282,no lat/lng entered / incorrect lat/lng - geocoded location,"Caballo Blanco, Retalhuleu",Guatemala,0.0,0.0,14.485095699999999,-91.65043931764578,"Casa Blanca, Retalhuleu, Guatemala",GTM
283,correct location data,Chimaltenango,Guatemala,14.67,-90.8,14.67,-90.8,"Chimaltenango, Guatemala",GTM
284,correct location data,Cuyuta,Guatemala,14.25,-90.0,14.25,-90.0,"Cuyuta, Guatemala",GTM
285,no lat/lng entered / incorrect lat/lng - geocoded location,"El Ovejero, Jutiapa",Guatemala,0.0,0.0,14.4393269,-89.8680008,"El Ovejero, Jutiapa, Guatemala",GTM
286,no lat/lng entered / incorrect lat/lng - geocoded location,Estanzuela,Guatemala,0.0,0.0,14.9788616,-89.60987405581477,"Estanzuela, Zacapa, Guatemala",GTM
287,no lat/lng entered / incorrect lat/lng - geocoded location,Guatemala,Guatemala,,,15.6356088,-89.8988087,"Guatemala, Guatemala",GTM
288,no lat/lng entered / incorrect lat/lng - geocoded location,Isidro Avarez,Guatemala,16.87,-96.78,15.1318255,-91.7181262,"San Isidro, San Marcos, Guatemala",GTM
289,correct location data,Jutiapa,Guatemala,14.25,-89.92,14.25,-89.92,"Jutiapa, Guatemala",GTM
290,no lat/lng entered / incorrect lat/lng - geocoded location,La Flecha,Guatemala,0.0,0.0,17.2708286,-90.8744237,"Río San Pedro (Guatemala-México), Petén, Guatemala",GTM
291,no lat/lng entered / incorrect lat/lng - geocoded location,La Maquina,Guatemala,0.0,0.0,14.30496535,-91.56539103867601,"Parque San José La Máquina, Suchitepéquez, Guatemala",GTM
292,no lat/lng entered / incorrect lat/lng - geocoded location,"La Maquina, Tulate",Guatemala,0.0,0.0,14.2371945,-91.6748598,"Centro 2 La Máquina, Tulate, Retalhuleu, Guatemala",GTM
293,no lat/lng entered / incorrect lat/lng - geocoded location,Las Monjas,Guatemala,0.0,0.0,14.51342945,-89.8990143228134,"Monjas, Jalapa, Guatemala",GTM
294,correct location data,Las Vegas,Guatemala,14.58358,-90.59326,14.58358,-90.59326,"Las Vegas, Guatemala",GTM
295,no lat/lng entered / incorrect lat/lng - geocoded location,"Monjas, Jalapa",Guatemala,0.0,0.0,14.51342945,-89.8990143228134,"Monjas, Jalapa, Guatemala",GTM
296,no lat/lng entered / incorrect lat/lng - geocoded location,Nueva Concepcion,Guatemala,0.0,0.0,14.126215349999999,-91.29472825431031,"Nueva Concepción, Escuintla, Guatemala",GTM
297,no lat/lng entered / incorrect lat/lng - geocoded location,"Ovejero, Jutiapa",Guatemala,0.0,0.0,14.4393269,-89.8680008,"El Ovejero, Jutiapa, Guatemala",GTM
298,no lat/lng entered / incorrect lat/lng - geocoded location,"Quesada, Jutiapa",Guatemala,0.0,0.0,14.2853523,-90.03049884223813,"Quesada, Jutiapa, Guatemala",GTM
299,no lat/lng entered / incorrect lat/lng - geocoded location,Salam B. V.,Guatemala,0.0,0.0,15.0446519,-90.32065034806926,"Salamá, Baja Verapaz, Guatemala",GTM
300,no lat/lng entered / incorrect lat/lng - geocoded location,San Jos╔ Pinula,Guatemala,0.0,0.0,14.55343475,-90.34585630827843,"San José Pinula, Guatemala, Guatemala",GTM
301,no lat/lng entered / incorrect lat/lng - geocoded location,"San Pedro Pinula, Jalapa",Guatemala,0.0,0.0,14.7148894,-89.83911116760636,"San Pedro Pinula, Jalapa, Guatemala",GTM
302,no lat/lng entered / incorrect lat/lng - geocoded location,Sto Domingo,Guatemala,0.0,0.0,14.2812826,-91.49676486660707,"Santo Domingo Suchitepéquez, Suchitepéquez, Guatemala",GTM
303,correct location data,Tequinzate,Guatemala,14.27,-91.35,14.27,-91.35,"Tequinzate, Guatemala",GTM
304,correct location data,Tequinzate (2),Guatemala,14.27,-91.35,14.27,-91.35,"Tequinzate (2), Guatemala",GTM
305,no lat/lng entered / incorrect lat/lng - geocoded location,Zacapa,Guatemala,0.0,0.0,14.96919145,-89.44919255064195,"Zacapa, Zacapa, Guatemala",GTM
306,correct location data,Cayes,Haiti,18.27,-73.78,18.27,-73.78,"Cayes, Haiti",HTI
307,no lat/lng entered / incorrect lat/lng - geocoded location,Chantilly,Haiti,0.0,0.0,19.1399952,-72.3570972,"Haiti, Haiti",HTI
308,correct location data,Damien Farm.,Haiti,19.3,-72.25,19.3,-72.25,"Damien Farm., Haiti",HTI
309,correct location data,Levy-cayes,Haiti,18.2,-73.75,18.2,-73.75,"Levy-cayes, Haiti",HTI
310,no lat/lng entered / incorrect lat/lng - geocoded location,"Candelaria, Lempira",Honduras,0.0,0.0,14.0905089,-88.5607372,"Candelaria, Lempira, Honduras",HND
311,no lat/lng entered / incorrect lat/lng - geocoded location,"Catacamas, Olancho",Honduras,0.0,0.0,14.8484732,-85.894113,"Catacamas, Olancho, Honduras",HND
312,correct location data,Comayagua,Honduras,14.5,-87.65,14.5,-87.65,"Comayagua, Honduras",HND
313,no lat/lng entered / incorrect lat/lng - geocoded location,"Comayagua, E.e. Playitas",Honduras,0.0,0.0,14.3188383,-87.5135833,"El Coyolito, Comayagua, Comayagua, Honduras",HND
314,correct location data,Danli,Honduras,14.03,-86.5,14.03,-86.5,"Danli, Honduras",HND
315,no lat/lng entered / incorrect lat/lng - geocoded location,"El Pital, Atlantida",Honduras,0.0,0.0,14.3846736,-89.1293056,"Cerro El Pital, Nueva Ocotepeque, Ocotepeque, Honduras",HND
316,correct location data,"Higuero Qumado, Yori",Honduras,15.07,-87.33,15.07,-87.33,"Higuero Qumado, Yori, Honduras",HND
317,no lat/lng entered / incorrect lat/lng - geocoded location,"Jutiquile, Olancho",Honduras,0.0,0.0,14.7432601,-86.0952627,"Jutiquile, Olancho, Honduras",HND
318,correct location data,La Esperanza,Honduras,14.25,-88.2,14.25,-88.2,"La Esperanza, Honduras",HND
319,correct location data,Las Acacias,Honduras,14.55,-86.43,14.55,-86.43,"Las Acacias, Honduras",HND
320,no lat/lng entered / incorrect lat/lng - geocoded location,Litoral Atlantico,Honduras,0.0,0.0,15.771626399999999,-87.46722434647117,"Escuela Normal Mixta Del Litoral Atlantico, Puerto Arturo, Atlántida, Honduras",HND
321,no lat/lng entered / incorrect lat/lng - geocoded location,"Luquigue Yorito, Yoro",Honduras,0.0,0.0,15.0654325,-87.2820675,"Yorito, Yoro, Honduras",HND
